,Latitude,Longitude,Solar Radiation,Wind Speed,LST,Relative Humidity,Vegetation,Distance From Roads,Elevation,LULC,Aspect,Suitability_raw,Suitability
1776,24.576189,77.7302895,0.5153493341298299,0.3995791905606674,0.749755924768339,0.5753822959293561,0.6891337221862173,0.003367917198118692,0.1127953633526527,0.0,0.0,35.58249049878711,0.390601777989421
1777,24.5931704,76.1664528,0.53015442673705,0.35864515862865676,0.7089154960378388,0.5797975446909325,0.7134370274357313,0.007742981689644056,0.07021845742309407,0.0,0.75,42.91100727739884,0.5355112855882993
1778,24.5915391,92.953132,0.25108058508117787,0.12418004043071187,0.5311655615263795,0.11495800129226807,0.21808165910563848,0.013285314447259194,0.008024966562639322,0.75,0.75,30.23458651679186,0.28485566917532396
1779,24.5788366,86.0629581,0.494849091446939,0.4315442056190439,0.6828995654721406,0.4314559552013786,0.5185785266796283,0.0022910711911941963,0.07021845742309407,1.0,1.0,51.458017806893565,0.7045145265832842
1780,24.6012645,94.4069695,0.35969625866263144,0.20413383390403883,0.4714113656394064,0.26049967693301745,0.18924173687621515,0.001803658317040158,0.18390548372715113,0.75,0.5,32.40170452288995,0.32770690533389435
1781,24.605525,92.3193078,0.2141611931382497,0.20896901687363445,0.5669618048434468,0.13154210639672637,0.41672067401166557,0.003713637155776598,0.007133303611234953,0.0,0.25,20.840052360140046,0.09909402600976852
1782,24.5995513,74.8626727,0.5389312187850914,0.42025661124633834,0.7548691456198857,0.6053198363127289,0.5832793259883344,0.002787485276709756,0.10454748105216229,0.0,0.25,38.13778486816004,0.44112857079375734
1783,24.6386954,93.996871,0.4147034242700122,0.2127397994966785,0.5307720724922578,0.27584535860435067,0.555951609418881,0.0037572896254426257,0.17498885421310745,0.75,0.0,32.26949689680986,0.32509271441711907
1784,24.6267287,93.7600454,0.409289728913155,0.1737695449482237,0.4744877306225826,0.23513891880249838,0.5480665370490387,0.0005922098099160234,0.1821221578243424,0.0,0.5,29.07357726718306,0.2618985983571788
1785,24.6453169,75.9430409,0.5446378568084764,0.35862865629770246,0.8001419683677384,0.5864204178332975,0.7572909915748542,0.00615112219868897,0.08114132857779759,0.0,0.75,44.81365159336644,0.5731329843974406
1786,24.6685519,76.8478646,0.5130287686930448,0.3310285077767236,0.7512563004198135,0.5865819513245746,0.6944264419961115,0.0,0.07735176103432902,0.0,0.75,42.71780858559441,0.5316910954810958
1787,24.6186535,84.9395891,0.47842132622612393,0.3340236808449196,0.7217148578319915,0.4512707301313805,0.599697558868006,0.001297698400534033,0.03143111903700401,0.0,0.5,36.232765481668785,0.4034599088254267
1788,24.6292066,84.280689,0.47222357843827184,0.3037336523783988,0.731330471179952,0.457032091320267,0.6020738820479585,0.0031322200469818145,0.03209986625055729,1.0,0.75,48.06490367724274,0.6374212098033448
1789,24.6344,85.2244,0.48147137634229487,0.3341474483270763,0.7130718816379336,0.43710962739608006,0.5387772737092245,0.00041890075293156664,0.034774855104770394,0.0,0.5,35.426234473464056,0.3875120690656446
1790,24.644693,85.4973193,0.47823464707588825,0.3449812285985394,0.7212719384422923,0.44335558905879824,0.6573774033268525,0.044921645735702814,0.03388319215336603,0.75,0.25,41.53222771881096,0.5082481608717837
1791,24.6491801,83.6890049,0.4917846813961311,0.37156648376583273,0.7203346742151292,0.5422140857204394,0.6251890257074962,0.047784887987907795,0.1125724476148016,1.0,0.75,51.53865466943359,0.7061089894736601
1792,24.6542987,85.4083934,0.48100324247323795,0.3527373241470357,0.7350717026374107,0.45654749084643553,0.454201771440916,0.0077674976428623475,0.03209986625055729,1.0,0.75,47.38516471992008,0.6239804767632192
1793,24.7435152,93.4175039,0.37516190826299284,0.13724988654647524,0.4299535208417721,0.14726469954770616,0.34834737524303305,0.013117004492466184,0.18591172536781098,0.5,0.0,23.92743778189573,0.16014205451947774
1794,24.6999755,94.4822501,0.372381824917935,0.22217913280250898,0.4648955145552756,0.21150118457893596,0.2831065024843379,0.0020286952056579655,0.20374498439589836,0.5,0.5,31.031168478117777,0.3006067827041592
1795,24.6345432,83.9597401,0.47550051552165423,0.2639877882750938,0.6891888992916356,0.4122334697393927,0.5644847699287103,0.0014655080509519095,0.030762371823450735,0.0,0.0,28.61313494428126,0.2527940998201606
1796,24.6150131,82.3633724,0.5135457263398526,0.34237386030776934,0.7431345559156989,0.5297221623950032,0.6021818967379564,0.0009368286092510037,0.061747659384752566,0.75,0.75,48.03474621531649,0.6368248950113914
1797,24.6557361,84.5842028,0.48226404473406753,0.326317092289286,0.7503054385473074,0.4875619211716562,0.5454741844890905,0.0016065885370444412,0.030539456085599645,0.0,0.5,36.36753622955611,0.4061247813098674
1798,24.6846916,92.5645836,0.1937471100631564,0.19589917075786878,0.5607679157825934,0.1437648072367005,0.37049038669259027,0.0012717543240250513,0.0069103878733838605,0.0,0.0,17.207977387047155,0.027275646955336807
1799,24.6823812,84.7750599,0.47452116797964283,0.33328932711745607,0.7199350441026198,0.4542321774714624,0.4827176496003456,0.0019614513574715215,0.029870708872046365,0.0,0.25,32.22637703911651,0.3242400893178201
1800,24.6801662,73.8790806,0.5761090895514227,0.40439787119930737,0.693934460175307,0.6677794529399095,0.5261395549794772,0.006121368884393972,0.11747659384752564,0.0,0.25,37.998410962681,0.43837267834986693
1801,24.6790579,74.5092622,0.5547472507905151,0.3653781096579892,0.7139367734962355,0.5660671979323713,0.6322099805573558,0.0010144801887080044,0.09919750334373607,0.0,0.0,34.40386609382755,0.36729639610571263
1802,24.7868983,87.9099061,0.37805112711126937,0.36088122447295723,0.6060887647429057,0.33200516907172095,0.6042341758479153,0.019518295682220365,0.007579135086937138,0.0,0.25,29.725577512490965,0.2747908434534388
1803,24.7051078,87.7019673,0.395771286449105,0.34740707124881437,0.7251217929674644,0.35591212578074516,0.63750270036725,0.004860156068153174,0.01270619705751226,0.0,0.75,37.23802001938414,0.42333718337803605
1804,24.6770568,94.0470309,0.41845136720937853,0.23611535129336883,0.49903179693304267,0.23309282791298735,0.578850723698423,0.0015721439340320323,0.17699509585376727,0.0,0.5,30.524476927311554,0.2905877808583654
1805,24.725556,92.8811593,0.1901025586531527,0.1889269359297001,0.5631425311300309,0.13897264699547696,0.40343486714193133,0.002550158684886574,0.0073562193490860454,1.0,0.75,34.98216665509908,0.37873134974088557
1806,24.7421578,93.2689248,0.3512985688889126,0.13895787780023974,0.4425832275472975,0.14236485031229829,0.21862173255562756,0.008473691419640451,0.19549710209540794,0.5,0.5,27.974396839340358,0.24016409199350724
1807,24.7428616,78.8322022,0.5130029208107058,0.34752258756549365,0.6848291911720384,0.4967154856773638,0.745301360985094,0.004152061046495216,0.0809184128399465,0.0,0.0,33.47934351328347,0.3490154647852461
1808,24.8022294,87.0238268,0.4379004626770943,0.38475184619827574,0.7214444084119603,0.38794960155072167,0.6713112983365738,0.0021422071908017808,0.02541239411502452,1.0,0.75,48.371907390185086,0.643491709226003
1809,24.7454407,86.7189171,0.46116355678348897,0.44109905524155313,0.7236724322512842,0.4269868619427095,0.6237848347375243,0.002815956329303774,0.0463664734730272,1.0,0.0,41.34899210715563,0.5046249744806375
1810,24.7379061,86.302607,0.47232122599377946,0.3693139155905772,0.7219941015300648,0.43646349343097135,0.5853316050982933,0.0024812011996399813,0.030762371823450735,0.0,0.0,30.786281989912474,0.29576455043595784
1811,24.7415423,85.4310867,0.47253088103942953,0.33459301126284163,0.7108442947171995,0.4296252423002369,0.5077770576798445,0.013007203155218073,0.027864467231386535,0.0,0.75,37.682665664440506,0.43212932828642364
1812,24.7697902,86.3775631,0.4611262209534414,0.35391724081026443,0.7075220741175254,0.4223023906956709,0.6592136530568158,0.001662733039831112,0.03120820329915292,0.0,0.5,36.36975775520298,0.4061687083686887
1813,24.7533864,71.7720096,0.6029535513554335,0.46443335121085816,0.7661467936646321,0.7458001292267928,0.8111903218837762,0.005279705343942354,0.014712438698172091,0.0,0.75,48.110359949028876,0.6383200336937443
1814,24.6733041,74.0023613,0.5684552443917276,0.40045381410124203,0.6839297539928519,0.6042429463708809,0.5273277165694534,0.01187940720814324,0.11145786892554614,0.0,0.5,39.780089910791695,0.4736024836255419
